Order_ID,Customer_ID,Customer_Name,Age,Gender,City,State,Product_Category,Product_Name,Payment_Mode,Order_Date,Quantity,Unit_Price,Discount_Percent,Final_Amount,Delivery_Time_Days,Customer_Rating,Repeat_Customer
ORD02982,CUST968,Riya,49,Female,Delhi,Delhi,Grocery,Organic Honey,Net Banking,2025-12-28,1,4343.87,20,3475.1,4,4.1,Yes
ORD02983,CUST327,Kavya,24,Female,Bangalore,Karnataka,Grocery,Organic Honey,UPI,2025-03-07,4,1211.11,20,3875.55,4,4.2,Yes
ORD02984,CUST312,Vivaan,24,Male,Mumbai,Maharashtra,Fashion,T-Shirt,Debit Card,2025-06-18,1,688.49,25,516.37,2,4.5,Yes
ORD02985,CUST952,Kabir,24,Male,Surat,Gujarat,Electronics,Smart Watch,COD,2025-03-13,3,2143.03,20,5143.27,4,4.6,Yes
ORD02986,CUST429,Aditi,21,Female,Delhi,Delhi,Fashion,Sneakers,COD,2025-10-27,1,2876.04,30,2013.23,3,4.5,Yes
ORD02987,CUST732,Sai,25,Male,Pune,Maharashtra,Home Decor,LED Lamp,UPI,2025-08-06,3,2895.91,15,7384.57,6,3.5,Yes
ORD02988,CUST169,Diya,24,Male,Delhi,Delhi,Home Decor,LED Lamp,UPI,2025-08-18,1,3161.9,30,2213.33,6,3.5,No
ORD02989,CUST548,Krishna,52,Male,Jaipur,Rajasthan,Beauty,Lipstick,UPI,2025-04-25,1,1146.24,25,859.68,4,4.6,Yes
ORD02990,CUST415,Aarav,46,Female,Hyderabad,Telangana,Electronics,Power Bank,UPI,2025-01-08,3,2098.3,10,5665.41,8,3.1,No
ORD02991,CUST783,Vihaan,50,Male,Pune,Maharashtra,Grocery,Tea Box,Net Banking,2025-04-02,2,4298.47,10,7737.25,6,3.9,Yes
ORD02992,CUST448,Kavya,49,Female,Surat,Gujarat,Electronics,Smart Watch,COD,2025-08-26,3,2561.34,20,6147.22,6,3.9,Yes
ORD02993,CUST321,Vivaan,46,Male,Surat,Gujarat,Home Decor,Cushion Cover,Debit Card,2025-07-30,1,1740.41,30,1218.29,8,3.6,No
ORD02994,CUST907,Aditya,45,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,UPI,2025-10-30,2,3873.64,5,7359.92,2,4.4,No
ORD02995,CUST361,Vivaan,32,Female,Surat,Gujarat,Fashion,Kurti,Debit Card,2025-11-15,2,2551.36,25,3827.04,2,5.0,Yes
ORD02996,CUST199,Riya,55,Male,Hyderabad,Telangana,Electronics,Smart Watch,UPI,2025-01-08,4,2945.74,25,8837.22,3,4.1,No
ORD02997,CUST948,Ishaan,46,Female,Surat,Gujarat,Beauty,Lipstick,COD,2025-06-02,1,2487.73,30,1741.41,2,4.6,No
ORD02998,CUST534,Ananya,26,Male,Jaipur,Rajasthan,Home Decor,Wall Clock,Credit Card,2025-04-23,2,1927.89,30,2699.05,4,3.8,No
ORD02999,CUST865,Vivaan,40,Female,Hyderabad,Telangana,Beauty,Face Serum,Net Banking,2025-12-05,2,315.3,15,536.01,3,4.8,Yes
ORD03000,CUST871,Meera,52,Female,Pune,Maharashtra,Grocery,Tea Box,Credit Card,2025-06-14,1,4616.89,20,3693.51,2,4.8,No
ORD03001,CUST366,Vivaan,41,Male,Surat,Gujarat,Home Decor,LED Lamp,Credit Card,2025-12-20,4,1463.99,5,5563.16,2,5.0,No
ORD03002,CUST503,Aditi,38,Male,Bangalore,Karnataka,Home Decor,Cushion Cover,UPI,2025-01-13,1,2906.09,5,2760.79,2,4.4,Yes
ORD03003,CUST153,Ira,48,Male,Pune,Maharashtra,Grocery,Dry Fruits Pack,Net Banking,2025-02-06,3,4390.01,10,11853.03,7,3.6,No
ORD03004,CUST400,Vivaan,19,Female,Jaipur,Rajasthan,Home Decor,Cushion Cover,Debit Card,2025-05-11,3,2690.91,0,8072.73,2,4.3,No
ORD03005,CUST648,Saanvi,40,Male,Jaipur,Rajasthan,Beauty,Body Lotion,Credit Card,2025-07-28,4,2735.43,5,10394.63,4,4.4,Yes
ORD03006,CUST161,Aditya,30,Male,Jaipur,Rajasthan,Beauty,Lipstick,Debit Card,2025-11-05,3,2101.31,5,5988.73,4,4.2,No
ORD03007,CUST461,Sai,41,Male,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,Net Banking,2025-12-12,2,3403.42,0,6806.84,8,3.5,Yes
ORD03008,CUST549,Aditya,49,Female,Surat,Gujarat,Beauty,Shampoo,UPI,2025-11-20,1,1678.72,0,1678.72,4,4.6,No
ORD03009,CUST203,Vivaan,32,Male,Jaipur,Rajasthan,Home Decor,Photo Frame,COD,2025-03-04,4,4413.85,30,12358.78,8,3.5,No
ORD03010,CUST360,Kabir,35,Female,Bangalore,Karnataka,Home Decor,LED Lamp,Net Banking,2025-08-03,2,1937.66,15,3294.02,2,4.6,No
ORD03011,CUST289,Kavya,22,Male,Surat,Gujarat,Beauty,Lipstick,COD,2025-08-16,3,3478.28,0,10434.84,7,3.5,Yes
ORD03012,CUST688,Aditya,35,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,Net Banking,2025-10-22,2,3948.47,15,6712.4,7,3.6,No
ORD03013,CUST514,Krishna,55,Male,Ahmedabad,Gujarat,Electronics,Power Bank,Credit Card,2025-10-14,4,1829.83,30,5123.52,8,3.2,No
ORD03014,CUST528,Ishaan,54,Female,Ahmedabad,Gujarat,Home Decor,Wall Clock,COD,2025-08-20,4,2106.03,25,6318.09,7,3.7,Yes
ORD03015,CUST565,Vihaan,45,Male,Surat,Gujarat,Fashion,T-Shirt,Net Banking,2025-10-20,2,1881.93,20,3011.09,2,5.0,No
ORD03016,CUST808,Aditya,55,Male,Jaipur,Rajasthan,Home Decor,Photo Frame,Net Banking,2025-04-08,4,2275.15,25,6825.45,5,4.2,No
ORD03017,CUST215,Saanvi,45,Female,Delhi,Delhi,Home Decor,Cushion Cover,UPI,2025-09-29,2,1843.06,25,2764.59,7,3.5,No
ORD03018,CUST851,Reyansh,55,Female,Bangalore,Karnataka,Home Decor,Cushion Cover,Debit Card,2025-01-24,1,324.56,10,292.1,8,3.3,No
ORD03019,CUST924,Saanvi,47,Male,Jaipur,Rajasthan,Home Decor,Photo Frame,COD,2025-07-06,4,4599.17,0,18396.68,4,3.8,Yes
ORD03020,CUST903,Riya,38,Female,Mumbai,Maharashtra,Grocery,Tea Box,Credit Card,2025-03-09,3,1428.03,10,3855.68,2,4.8,No
ORD03021,CUST465,Ananya,39,Female,Bangalore,Karnataka,Fashion,Handbag,Debit Card,2025-12-11,3,4757.93,10,12846.41,7,3.5,No
ORD03022,CUST441,Aarav,54,Female,Pune,Maharashtra,Fashion,T-Shirt,COD,2025-01-06,3,4862.48,0,14587.44,7,3.8,No
ORD03023,CUST586,Ira,54,Female,Delhi,Delhi,Home Decor,Photo Frame,Net Banking,2025-10-12,2,2733.27,25,4099.9,7,3.7,No
ORD03024,CUST123,Krishna,44,Female,Ahmedabad,Gujarat,Beauty,Shampoo,Net Banking,2025-10-04,2,3728.83,25,5593.24,5,4.2,Yes
ORD03025,CUST714,Kabir,30,Female,Delhi,Delhi,Home Decor,Photo Frame,UPI,2025-01-29,3,1467.17,5,4181.43,7,3.8,No
ORD03026,CUST797,Kavya,34,Male,Bangalore,Karnataka,Electronics,Wireless Earbuds,Credit Card,2025-09-09,3,1273.88,15,3248.39,8,3.4,Yes
ORD03027,CUST122,Aditi,29,Female,Bangalore,Karnataka,Grocery,Dry Fruits Pack,Net Banking,2025-04-01,1,2069.04,25,1551.78,5,4.0,No
ORD03028,CUST591,Kavya,27,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,UPI,2025-09-02,1,1872.68,20,1498.14,5,4.0,Yes
ORD03029,CUST854,Aarav,27,Male,Ahmedabad,Gujarat,Beauty,Face Serum,Debit Card,2025-06-03,2,1234.64,30,1728.5,7,3.3,Yes
ORD03030,CUST813,Ira,54,Female,Delhi,Delhi,Home Decor,Wall Clock,Net Banking,2025-11-10,3,3191.89,0,9575.67,6,3.3,Yes
ORD03031,CUST209,Riya,27,Female,Mumbai,Maharashtra,Fashion,T-Shirt,Net Banking,2025-02-18,4,4524.34,0,18097.36,3,4.1,No
ORD03032,CUST293,Krishna,54,Male,Bangalore,Karnataka,Grocery,Tea Box,Credit Card,2025-11-05,1,4889.97,25,3667.48,3,4.1,No
ORD03033,CUST791,Reyansh,48,Female,Bangalore,Karnataka,Home Decor,Cushion Cover,Credit Card,2025-03-23,2,1239.85,10,2231.73,8,3.0,No
ORD03034,CUST432,Vivaan,33,Male,Bangalore,Karnataka,Fashion,Handbag,COD,2025-08-18,4,1357.34,25,4072.02,6,3.8,No
ORD03035,CUST961,Ananya,40,Male,Delhi,Delhi,Electronics,Wireless Earbuds,COD,2025-08-06,2,4106.3,15,6980.71,3,4.3,No
ORD03036,CUST835,Saanvi,49,Male,Delhi,Delhi,Grocery,Tea Box,Net Banking,2025-12-07,2,3515.67,5,6679.77,5,4.3,No
ORD03037,CUST907,Riya,42,Male,Mumbai,Maharashtra,Fashion,Handbag,UPI,2025-05-31,4,994.56,15,3381.5,5,3.8,Yes
ORD03038,CUST954,Kabir,24,Female,Hyderabad,Telangana,Home Decor,Wall Clock,Debit Card,2025-04-23,4,4356.76,30,12198.93,5,3.8,Yes
ORD03039,CUST571,Vihaan,54,Male,Ahmedabad,Gujarat,Fashion,Kurti,COD,2025-11-01,3,295.9,0,887.7,7,3.8,No
ORD03040,CUST641,Vihaan,36,Female,Pune,Maharashtra,Fashion,Handbag,COD,2025-07-03,1,4943.22,5,4696.06,5,3.8,No
ORD03041,CUST216,Ananya,50,Female,Ahmedabad,Gujarat,Electronics,Smart Watch,Credit Card,2025-07-22,3,1202.33,0,3606.99,7,3.1,No
ORD03042,CUST167,Saanvi,35,Male,Pune,Maharashtra,Electronics,Smart Watch,UPI,2025-08-19,4,475.18,0,1900.72,7,3.6,No
ORD03043,CUST970,Saanvi,31,Female,Bangalore,Karnataka,Electronics,Wireless Earbuds,COD,2025-05-01,2,231.7,0,463.4,7,3.8,No
ORD03044,CUST260,Aditya,53,Male,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,COD,2025-12-13,1,3369.54,10,3032.59,6,3.4,No
ORD03045,CUST809,Meera,43,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,COD,2025-11-29,1,1200.84,15,1020.71,4,4.0,No
ORD03046,CUST582,Aditya,22,Male,Mumbai,Maharashtra,Grocery,Organic Honey,UPI,2025-06-05,3,2802.93,0,8408.79,8,3.0,No
ORD03047,CUST435,Meera,21,Male,Ahmedabad,Gujarat,Electronics,Power Bank,Debit Card,2025-07-27,2,4628.07,25,6942.1,2,4.8,Yes
ORD03048,CUST614,Ananya,42,Male,Jaipur,Rajasthan,Home Decor,Photo Frame,Credit Card,2025-08-30,4,2201.27,30,6163.56,4,4.0,No
ORD03049,CUST496,Ishaan,50,Female,Ahmedabad,Gujarat,Grocery,Organic Honey,UPI,2025-09-09,2,1685.15,30,2359.21,4,4.4,No
ORD03050,CUST675,Riya,24,Female,Jaipur,Rajasthan,Electronics,Smart Watch,UPI,2025-07-08,4,3929.44,0,15717.76,8,2.9,Yes
ORD03051,CUST511,Aditi,53,Female,Mumbai,Maharashtra,Beauty,Body Lotion,Credit Card,2025-01-24,3,1898.78,15,4841.89,2,4.7,No
ORD03052,CUST366,Arjun,43,Female,Jaipur,Rajasthan,Grocery,Dry Fruits Pack,UPI,2025-09-29,3,4548.46,10,12280.84,7,3.2,Yes
ORD03053,CUST773,Meera,29,Female,Surat,Gujarat,Electronics,Bluetooth Speaker,Net Banking,2025-05-10,3,4130.87,5,11772.98,5,4.1,No
ORD03054,CUST219,Kabir,27,Male,Ahmedabad,Gujarat,Grocery,Organic Honey,Debit Card,2025-07-15,3,500.29,25,1125.65,6,3.8,Yes
ORD03055,CUST690,Aditi,27,Male,Hyderabad,Telangana,Electronics,Bluetooth Speaker,Net Banking,2025-11-30,4,2766.4,10,9959.04,3,4.4,No
ORD03056,CUST185,Ananya,20,Male,Bangalore,Karnataka,Home Decor,LED Lamp,Debit Card,2025-08-10,1,1700.87,0,1700.87,8,3.2,Yes
ORD03057,CUST559,Aditi,53,Female,Mumbai,Maharashtra,Home Decor,Cushion Cover,COD,2025-09-17,1,3608.72,20,2886.98,2,4.3,No
ORD03058,CUST593,Vivaan,45,Female,Surat,Gujarat,Grocery,Basmati Rice,Debit Card,2025-03-09,4,691.7,25,2075.1,5,4.3,Yes
ORD03059,CUST750,Arjun,25,Female,Delhi,Delhi,Fashion,Sneakers,COD,2025-08-20,3,3012.73,0,9038.19,4,4.0,Yes
ORD03060,CUST387,Vivaan,51,Male,Surat,Gujarat,Beauty,Body Lotion,COD,2025-12-18,2,1141.14,30,1597.6,5,4.3,Yes
ORD03061,CUST852,Riya,52,Male,Surat,Gujarat,Beauty,Shampoo,UPI,2025-04-01,3,3501.75,25,7878.94,8,3.1,Yes
ORD03062,CUST980,Riya,52,Male,Surat,Gujarat,Home Decor,Wall Clock,COD,2025-07-03,1,2753.16,15,2340.19,2,4.9,No
ORD03063,CUST346,Saanvi,21,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-06-22,2,3643.88,25,5465.82,7,3.4,No
ORD03064,CUST822,Meera,27,Female,Mumbai,Maharashtra,Grocery,Dry Fruits Pack,Credit Card,2025-10-05,4,2301.94,15,7826.6,8,2.9,No
ORD03065,CUST599,Reyansh,27,Male,Pune,Maharashtra,Home Decor,LED Lamp,Net Banking,2025-03-17,2,3945.63,5,7496.7,8,3.1,Yes
ORD03066,CUST118,Saanvi,53,Female,Surat,Gujarat,Grocery,Tea Box,COD,2025-11-29,1,4063.35,0,4063.35,5,4.0,No
ORD03067,CUST755,Aarav,45,Female,Mumbai,Maharashtra,Beauty,Lipstick,Credit Card,2025-10-04,3,4480.76,30,9409.6,2,5.0,No
ORD03068,CUST818,Ananya,44,Male,Jaipur,Rajasthan,Fashion,Sneakers,Net Banking,2025-11-08,1,3830.04,10,3447.04,5,3.6,No
ORD03069,CUST389,Saanvi,21,Female,Ahmedabad,Gujarat,Home Decor,Cushion Cover,Net Banking,2025-05-05,2,2456.49,20,3930.38,8,2.8,Yes
ORD03070,CUST969,Saanvi,45,Female,Jaipur,Rajasthan,Home Decor,LED Lamp,Credit Card,2025-02-28,2,2544.15,20,4070.64,6,3.3,Yes
ORD03071,CUST435,Aditi,39,Female,Ahmedabad,Gujarat,Electronics,Power Bank,Debit Card,2025-04-18,1,4505.11,0,4505.11,6,3.7,Yes
ORD03072,CUST433,Aarav,46,Male,Jaipur,Rajasthan,Fashion,Handbag,Credit Card,2025-06-11,3,315.94,5,900.43,6,3.4,Yes
ORD03073,CUST478,Vivaan,25,Male,Delhi,Delhi,Electronics,Power Bank,Credit Card,2025-03-22,2,4816.87,10,8670.37,2,4.6,No
ORD03074,CUST893,Diya,18,Female,Hyderabad,Telangana,Electronics,Bluetooth Speaker,UPI,2025-04-17,4,2852.72,15,9699.25,7,3.7,Yes
ORD03075,CUST122,Aarav,49,Female,Jaipur,Rajasthan,Electronics,Bluetooth Speaker,UPI,2025-05-21,3,3792.56,30,7964.38,4,3.9,No
ORD03076,CUST816,Arjun,42,Female,Mumbai,Maharashtra,Grocery,Basmati Rice,Debit Card,2025-04-26,2,1237.09,30,1731.93,3,4.4,No
ORD03077,CUST152,Diya,44,Male,Pune,Maharashtra,Electronics,Smart Watch,Debit Card,2025-01-24,3,1054.2,5,3004.47,6,3.3,No
ORD03078,CUST730,Aditya,26,Female,Mumbai,Maharashtra,Fashion,T-Shirt,Net Banking,2025-02-05,1,1176.21,5,1117.4,6,4.0,Yes
ORD03079,CUST809,Reyansh,23,Female,Bangalore,Karnataka,Home Decor,Cushion Cover,Credit Card,2025-12-21,2,2266.26,5,4305.89,5,3.8,No
ORD03080,CUST211,Kabir,42,Male,Surat,Gujarat,Home Decor,LED Lamp,UPI,2025-10-01,3,351.29,20,843.1,6,3.6,No
ORD03081,CUST108,Ishaan,27,Male,Hyderabad,Telangana,Home Decor,Wall Clock,COD,2025-04-24,2,4882.51,30,6835.51,2,4.4,Yes
ORD03082,CUST830,Arjun,49,Male,Mumbai,Maharashtra,Beauty,Body Lotion,Credit Card,2025-01-03,1,3887.88,10,3499.09,2,4.8,Yes
ORD03083,CUST611,Arjun,42,Male,Jaipur,Rajasthan,Fashion,Handbag,COD,2025-08-26,4,2256.96,10,8125.06,5,3.6,No
ORD03084,CUST597,Reyansh,51,Male,Hyderabad,Telangana,Beauty,Body Lotion,Net Banking,2025-09-27,4,1171.18,20,3747.78,2,4.6,Yes
ORD03085,CUST655,Sai,36,Female,Pune,Maharashtra,Fashion,Kurti,Debit Card,2025-01-26,4,340.8,20,1090.56,8,3.6,No
ORD03086,CUST997,Meera,30,Female,Surat,Gujarat,Electronics,Wireless Earbuds,Debit Card,2025-09-28,2,699.7,20,1119.52,6,3.8,Yes
ORD03087,CUST616,Kavya,22,Male,Mumbai,Maharashtra,Home Decor,Photo Frame,Debit Card,2025-10-29,1,265.1,30,185.57,5,4.2,Yes
ORD03088,CUST123,Meera,52,Male,Jaipur,Rajasthan,Fashion,T-Shirt,Debit Card,2025-11-02,2,2811.63,10,5060.93,5,3.8,Yes
ORD03089,CUST142,Riya,21,Male,Delhi,Delhi,Grocery,Dry Fruits Pack,Credit Card,2025-10-14,4,4967.34,15,16888.96,2,4.5,Yes
ORD03090,CUST378,Riya,33,Male,Surat,Gujarat,Grocery,Tea Box,Credit Card,2025-08-02,4,2843.71,0,11374.84,8,3.4,No
ORD03091,CUST616,Aarav,45,Female,Bangalore,Karnataka,Home Decor,Wall Clock,Debit Card,2025-06-02,4,486.42,0,1945.68,3,4.1,Yes
ORD03092,CUST669,Aarav,31,Female,Surat,Gujarat,Beauty,Body Lotion,Net Banking,2025-03-30,3,1267.34,0,3802.02,6,3.7,No
ORD03093,CUST123,Kabir,23,Female,Pune,Maharashtra,Home Decor,LED Lamp,Credit Card,2025-09-07,2,2206.69,30,3089.37,6,3.7,Yes
ORD03094,CUST784,Ananya,42,Male,Pune,Maharashtra,Home Decor,Wall Clock,Credit Card,2025-09-04,1,1560.79,5,1482.75,2,5.0,No
ORD03095,CUST839,Vivaan,40,Female,Jaipur,Rajasthan,Fashion,Sneakers,Debit Card,2025-08-11,1,2583.55,20,2066.84,3,4.4,Yes
ORD03096,CUST510,Ishaan,18,Male,Ahmedabad,Gujarat,Beauty,Shampoo,Credit Card,2025-08-15,1,4622.62,15,3929.23,6,3.5,No
ORD03097,CUST778,Ananya,45,Female,Jaipur,Rajasthan,Home Decor,Photo Frame,COD,2025-06-11,2,759.85,20,1215.76,7,3.4,No
ORD03098,CUST724,Sai,54,Male,Jaipur,Rajasthan,Fashion,T-Shirt,Debit Card,2025-03-24,3,2897.64,15,7388.98,5,3.9,Yes
ORD03099,CUST892,Ishaan,24,Male,Bangalore,Karnataka,Home Decor,Cushion Cover,Net Banking,2025-03-25,1,2279.58,0,2279.58,2,4.6,No
ORD03100,CUST954,Riya,51,Female,Pune,Maharashtra,Beauty,Body Lotion,COD,2025-03-21,2,4946.31,20,7914.1,3,4.7,No
ORD03101,CUST469,Ira,41,Female,Jaipur,Rajasthan,Home Decor,Photo Frame,Credit Card,2025-11-25,2,2901.38,15,4932.35,2,4.3,Yes
ORD03102,CUST520,Arjun,48,Male,Jaipur,Rajasthan,Fashion,Handbag,Credit Card,2025-01-03,1,3587.96,30,2511.57,8,3.3,No
ORD03103,CUST499,Vivaan,55,Female,Ahmedabad,Gujarat,Electronics,Bluetooth Speaker,UPI,2025-05-26,2,4144.23,15,7045.19,8,3.0,Yes
ORD03104,CUST993,Ananya,37,Female,Mumbai,Maharashtra,Electronics,Bluetooth Speaker,Credit Card,2025-05-08,1,2261.51,10,2035.36,8,3.3,Yes
ORD03105,CUST602,Kabir,28,Male,Ahmedabad,Gujarat,Electronics,Wireless Earbuds,Credit Card,2025-04-03,3,4299.22,5,12252.78,7,3.6,Yes
ORD03106,CUST521,Ira,41,Female,Surat,Gujarat,Beauty,Body Lotion,Net Banking,2025-02-24,2,470.19,30,658.27,3,4.2,Yes
ORD03107,CUST785,Ishaan,18,Male,Hyderabad,Telangana,Electronics,Wireless Earbuds,Credit Card,2025-01-18,1,4348.75,30,3044.12,5,3.6,Yes
ORD03108,CUST417,Kabir,44,Female,Bangalore,Karnataka,Grocery,Organic Honey,COD,2025-08-09,2,4896.98,15,8324.87,8,3.0,No
ORD03109,CUST181,Aditya,44,Male,Ahmedabad,Gujarat,Grocery,Organic Honey,COD,2025-09-18,3,2594.62,15,6616.28,7,3.7,No
ORD03110,CUST424,Sai,21,Female,Surat,Gujarat,Fashion,Handbag,UPI,2025-12-11,3,1922.92,25,4326.57,6,3.7,No
ORD03111,CUST380,Krishna,19,Male,Surat,Gujarat,Fashion,Sneakers,COD,2025-11-05,2,437.72,30,612.81,2,4.6,No
ORD03112,CUST707,Kabir,40,Female,Hyderabad,Telangana,Grocery,Tea Box,Net Banking,2025-08-08,3,1289.86,30,2708.71,7,3.8,No
ORD03113,CUST882,Ira,35,Female,Jaipur,Rajasthan,Electronics,Power Bank,COD,2025-09-19,4,4725.84,5,17958.19,4,4.3,Yes
ORD03114,CUST122,Vivaan,54,Female,Jaipur,Rajasthan,Electronics,Bluetooth Speaker,Net Banking,2025-05-30,4,2362.27,30,6614.36,7,3.7,No
ORD03115,CUST231,Kavya,26,Female,Delhi,Delhi,Beauty,Lipstick,Credit Card,2025-09-17,2,515.93,25,773.89,4,3.9,No
ORD03116,CUST472,Aditi,54,Male,Hyderabad,Telangana,Electronics,Smart Watch,Credit Card,2025-09-28,3,2674.45,0,8023.35,2,4.6,No
ORD03117,CUST889,Krishna,36,Male,Pune,Maharashtra,Grocery,Tea Box,Credit Card,2025-05-21,4,1880.33,0,7521.32,7,3.2,Yes
ORD03118,CUST345,Ananya,36,Male,Hyderabad,Telangana,Electronics,Bluetooth Speaker,Credit Card,2025-08-19,4,4294.93,5,16320.73,2,5.0,No
ORD03119,CUST259,Kavya,28,Male,Surat,Gujarat,Beauty,Face Serum,UPI,2025-02-06,4,1203.5,25,3610.5,7,3.7,Yes
ORD03120,CUST368,Aditi,53,Male,Bangalore,Karnataka,Grocery,Organic Honey,Debit Card,2025-11-22,1,4865.2,20,3892.16,2,4.6,No
ORD03121,CUST760,Aarav,43,Male,Ahmedabad,Gujarat,Home Decor,LED Lamp,Debit Card,2025-12-09,3,4306.52,15,10981.63,2,4.8,Yes
ORD03122,CUST998,Reyansh,26,Female,Delhi,Delhi,Home Decor,Photo Frame,Credit Card,2025-08-20,2,4671.04,25,7006.56,7,3.7,Yes
ORD03123,CUST910,Krishna,46,Female,Ahmedabad,Gujarat,Home Decor,LED Lamp,Debit Card,2025-12-06,3,3744.81,0,11234.43,5,4.0,No
ORD03124,CUST407,Diya,35,Female,Delhi,Delhi,Fashion,Handbag,UPI,2025-12-14,2,2065.25,30,2891.35,2,4.9,Yes
ORD03125,CUST203,Meera,40,Male,Surat,Gujarat,Home Decor,Wall Clock,Credit Card,2025-11-05,2,2117.9,5,4024.01,7,3.5,No
ORD03126,CUST605,Vihaan,41,Female,Delhi,Delhi,Home Decor,Cushion Cover,COD,2025-04-09,4,4289.86,20,13727.55,8,3.4,Yes
ORD03127,CUST606,Ananya,42,Male,Mumbai,Maharashtra,Home Decor,Wall Clock,Net Banking,2025-08-05,1,4005.3,5,3805.03,7,3.3,Yes
ORD03128,CUST904,Vivaan,28,Female,Hyderabad,Telangana,Home Decor,Cushion Cover,Net Banking,2025-08-06,1,882.99,30,618.09,2,4.9,No
ORD03129,CUST433,Krishna,50,Male,Surat,Gujarat,Beauty,Body Lotion,Debit Card,2025-04-09,1,3887.56,10,3498.8,2,4.8,Yes
ORD03130,CUST847,Riya,47,Male,Ahmedabad,Gujarat,Grocery,Organic Honey,Debit Card,2025-05-27,4,4205.49,15,14298.67,6,3.5,No
ORD03131,CUST456,Sai,34,Male,Delhi,Delhi,Fashion,Handbag,Net Banking,2025-09-09,4,1721.84,0,6887.36,2,4.9,Yes
ORD03132,CUST766,Kabir,34,Female,Ahmedabad,Gujarat,Home Decor,Cushion Cover,UPI,2025-10-31,4,3091.44,25,9274.32,2,4.5,No
ORD03133,CUST106,Arjun,49,Female,Jaipur,Rajasthan,Grocery,Basmati Rice,UPI,2025-07-01,2,3237.38,25,4856.07,3,4.5,No
ORD03134,CUST654,Arjun,40,Male,Pune,Maharashtra,Home Decor,Cushion Cover,UPI,2025-01-16,1,3304.87,0,3304.87,4,4.3,Yes
ORD03135,CUST207,Ishaan,35,Female,Mumbai,Maharashtra,Beauty,Body Lotion,Debit Card,2025-08-08,4,825.78,0,3303.12,5,3.8,Yes
ORD03136,CUST833,Ishaan,33,Female,Bangalore,Karnataka,Home Decor,Photo Frame,UPI,2025-02-11,4,4020.76,0,16083.04,7,3.3,Yes
ORD03137,CUST529,Ira,41,Female,Delhi,Delhi,Home Decor,Cushion Cover,COD,2025-03-13,3,2376.29,25,5346.65,4,4.2,No
ORD03138,CUST121,Arjun,33,Male,Hyderabad,Telangana,Grocery,Dry Fruits Pack,UPI,2025-11-10,1,1819.3,15,1546.4,6,3.6,No
ORD03139,CUST957,Vihaan,42,Female,Bangalore,Karnataka,Fashion,Kurti,COD,2025-08-25,3,3573.27,25,8039.86,2,5.0,Yes
ORD03140,CUST826,Kavya,22,Female,Ahmedabad,Gujarat,Grocery,Organic Honey,COD,2025-10-24,3,990.59,20,2377.42,2,5.0,Yes
ORD03141,CUST962,Vivaan,45,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,UPI,2025-07-23,1,1886.76,0,1886.76,5,3.6,Yes
ORD03142,CUST571,Aditi,46,Female,Pune,Maharashtra,Home Decor,Photo Frame,COD,2025-02-23,1,1790.97,0,1790.97,4,3.9,No
ORD03143,CUST530,Aditya,27,Male,Bangalore,Karnataka,Home Decor,LED Lamp,Net Banking,2025-09-19,4,3429.88,20,10975.62,5,3.8,Yes
ORD03144,CUST620,Kavya,27,Female,Ahmedabad,Gujarat,Beauty,Body Lotion,COD,2025-08-22,3,3617.32,15,9224.17,8,3.3,No
ORD03145,CUST291,Krishna,18,Male,Bangalore,Karnataka,Beauty,Body Lotion,Net Banking,2025-08-14,4,4980.92,15,16935.13,4,4.5,Yes
ORD03146,CUST299,Reyansh,42,Female,Surat,Gujarat,Grocery,Basmati Rice,COD,2025-12-03,3,3032.97,10,8189.02,2,4.4,Yes
ORD03147,CUST648,Sai,52,Male,Mumbai,Maharashtra,Grocery,Basmati Rice,Credit Card,2025-07-27,4,3869.64,20,12382.85,2,4.5,No
ORD03148,CUST786,Sai,31,Male,Mumbai,Maharashtra,Fashion,Handbag,Credit Card,2025-10-19,1,2215.67,10,1994.1,2,4.8,No
ORD03149,CUST473,Vihaan,50,Male,Pune,Maharashtra,Home Decor,LED Lamp,COD,2025-07-15,2,766.18,25,1149.27,8,3.3,Yes
ORD03150,CUST368,Vivaan,40,Male,Ahmedabad,Gujarat,Grocery,Basmati Rice,Credit Card,2025-02-20,1,1657.55,25,1243.16,4,4.0,Yes
ORD03151,CUST737,Sai,45,Male,Jaipur,Rajasthan,Fashion,Handbag,UPI,2025-11-16,1,4997.36,25,3748.02,7,3.8,No
ORD03152,CUST536,Ira,24,Male,Ahmedabad,Gujarat,Home Decor,LED Lamp,Debit Card,2025-08-27,3,1678.84,0,5036.52,5,4.3,Yes
ORD03153,CUST130,Ananya,51,Female,Jaipur,Rajasthan,Fashion,Kurti,Net Banking,2025-03-20,4,4464.17,15,15178.18,2,4.7,No
